age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
55,self-employed,married,secondary,no,-196,yes,no,unknown,20,may,210,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,165,2,-1,0,unknown,no
32,services,married,secondary,no,204,yes,yes,unknown,20,may,307,3,-1,0,unknown,no
37,blue-collar,married,secondary,no,32,yes,no,unknown,20,may,146,2,-1,0,unknown,no
45,blue-collar,married,primary,no,4170,yes,yes,unknown,20,may,114,3,-1,0,unknown,no
43,retired,married,secondary,no,520,yes,no,unknown,20,may,15,13,-1,0,unknown,no
36,blue-collar,married,secondary,no,362,yes,no,unknown,20,may,274,2,-1,0,unknown,no
52,services,married,secondary,no,0,yes,no,unknown,20,may,363,5,-1,0,unknown,no
36,services,married,secondary,no,183,yes,no,unknown,20,may,103,3,-1,0,unknown,no
34,technician,married,tertiary,no,0,yes,no,unknown,20,may,185,12,-1,0,unknown,no
27,technician,single,secondary,no,8,yes,no,unknown,20,may,777,3,-1,0,unknown,no
30,technician,single,secondary,no,659,yes,no,unknown,20,may,241,3,-1,0,unknown,no
56,services,married,secondary,no,530,yes,no,unknown,20,may,51,7,-1,0,unknown,no
41,blue-collar,married,primary,no,1250,yes,no,unknown,20,may,1392,2,-1,0,unknown,yes
49,management,married,secondary,no,543,yes,no,unknown,20,may,213,3,-1,0,unknown,no
60,blue-collar,married,primary,no,674,yes,no,unknown,20,may,273,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,120,yes,no,unknown,21,may,369,1,-1,0,unknown,no
33,admin.,single,secondary,no,892,yes,no,unknown,21,may,151,1,-1,0,unknown,no
35,blue-collar,married,primary,no,2730,yes,no,unknown,21,may,65,1,-1,0,unknown,no
38,services,married,secondary,no,-224,yes,yes,unknown,21,may,222,1,-1,0,unknown,no
37,admin.,single,tertiary,no,-898,yes,no,unknown,21,may,482,1,-1,0,unknown,no
34,management,divorced,tertiary,no,5754,yes,no,unknown,21,may,56,1,-1,0,unknown,no
39,blue-collar,married,primary,no,4146,yes,yes,unknown,21,may,353,1,-1,0,unknown,no
35,admin.,married,secondary,no,498,yes,no,unknown,21,may,248,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,470,yes,no,unknown,21,may,123,1,-1,0,unknown,no
28,entrepreneur,single,tertiary,no,135,yes,no,unknown,21,may,195,1,-1,0,unknown,no
34,services,married,secondary,no,0,yes,no,unknown,21,may,872,5,-1,0,unknown,no
36,services,married,secondary,no,115,no,no,unknown,21,may,114,1,-1,0,unknown,no
41,technician,married,secondary,no,2490,yes,no,unknown,21,may,115,2,-1,0,unknown,no
33,admin.,single,secondary,no,1437,yes,no,unknown,21,may,641,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,435,yes,no,unknown,21,may,204,1,-1,0,unknown,no
37,unemployed,married,primary,no,7005,yes,no,unknown,21,may,217,1,-1,0,unknown,no
35,technician,married,secondary,no,569,yes,no,unknown,21,may,487,5,-1,0,unknown,no
37,technician,single,secondary,no,1211,yes,no,unknown,21,may,795,1,-1,0,unknown,yes
27,blue-collar,married,secondary,no,1600,yes,no,unknown,21,may,135,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,504,1,-1,0,unknown,no
36,unemployed,married,secondary,no,-872,yes,yes,unknown,21,may,153,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,2032,yes,no,unknown,21,may,158,2,-1,0,unknown,no
32,technician,single,tertiary,no,0,yes,no,unknown,21,may,250,2,-1,0,unknown,no
30,services,married,tertiary,no,1380,yes,no,unknown,21,may,294,2,-1,0,unknown,no
37,technician,married,secondary,no,5729,yes,no,unknown,21,may,303,3,-1,0,unknown,no
34,technician,single,secondary,no,951,yes,no,unknown,21,may,343,1,-1,0,unknown,no
39,retired,married,tertiary,no,855,yes,no,unknown,21,may,786,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,1067,yes,no,unknown,21,may,39,2,-1,0,unknown,no
35,technician,single,tertiary,no,458,yes,no,unknown,21,may,1091,3,-1,0,unknown,no
27,services,married,secondary,no,1303,yes,yes,unknown,21,may,364,1,-1,0,unknown,no
33,management,married,tertiary,no,11149,yes,no,unknown,21,may,418,2,-1,0,unknown,no
33,self-employed,divorced,secondary,no,892,yes,no,unknown,21,may,316,1,-1,0,unknown,no
31,admin.,single,tertiary,no,1583,yes,no,unknown,21,may,207,1,-1,0,unknown,no
37,management,married,tertiary,no,547,yes,yes,unknown,21,may,143,1,-1,0,unknown,no
34,self-employed,married,secondary,no,-370,yes,no,unknown,21,may,748,1,-1,0,unknown,no
32,management,single,tertiary,no,728,yes,no,unknown,21,may,125,1,-1,0,unknown,no
28,unemployed,married,secondary,no,858,yes,no,unknown,21,may,371,1,-1,0,unknown,no
28,technician,single,secondary,no,2034,yes,no,unknown,21,may,196,1,-1,0,unknown,no
30,management,married,tertiary,no,527,yes,yes,unknown,21,may,265,1,-1,0,unknown,no
31,services,single,secondary,no,481,yes,no,unknown,21,may,114,2,-1,0,unknown,no
31,management,married,tertiary,no,1755,yes,no,unknown,21,may,588,2,-1,0,unknown,no
28,management,married,tertiary,no,395,no,no,unknown,21,may,178,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,-325,yes,yes,unknown,21,may,171,1,-1,0,unknown,no
33,management,single,tertiary,no,541,yes,yes,unknown,21,may,572,1,-1,0,unknown,no
30,services,married,secondary,no,702,yes,no,unknown,21,may,573,1,-1,0,unknown,no
32,services,divorced,secondary,no,1156,yes,no,unknown,21,may,488,1,-1,0,unknown,no
30,technician,single,tertiary,no,1289,yes,no,unknown,21,may,1697,2,-1,0,unknown,yes
32,technician,single,tertiary,no,4665,yes,no,unknown,21,may,860,2,-1,0,unknown,yes
34,management,single,tertiary,no,2412,yes,no,unknown,21,may,154,2,-1,0,unknown,no
33,technician,single,secondary,no,313,yes,no,unknown,21,may,291,2,-1,0,unknown,no
35,blue-collar,married,primary,no,3468,yes,no,unknown,21,may,72,3,-1,0,unknown,no
24,blue-collar,single,secondary,no,171,yes,no,unknown,21,may,151,2,-1,0,unknown,no
38,blue-collar,single,primary,no,-100,yes,no,unknown,21,may,189,2,-1,0,unknown,no
35,technician,married,secondary,no,432,yes,no,unknown,21,may,1094,55,-1,0,unknown,no
39,blue-collar,married,secondary,no,5853,yes,no,unknown,21,may,210,2,-1,0,unknown,no
30,services,single,secondary,no,-838,yes,no,unknown,21,may,142,2,-1,0,unknown,no
46,management,single,tertiary,no,-867,yes,yes,unknown,21,may,222,5,-1,0,unknown,no
37,blue-collar,married,primary,no,543,yes,no,unknown,21,may,281,1,-1,0,unknown,no
32,technician,single,secondary,no,644,yes,yes,unknown,21,may,198,1,-1,0,unknown,no
33,services,married,secondary,no,881,yes,no,unknown,21,may,67,5,-1,0,unknown,no
48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,-1,0,unknown,no
33,technician,married,secondary,no,946,yes,no,unknown,21,may,163,2,-1,0,unknown,no
38,admin.,married,secondary,no,3732,yes,no,unknown,21,may,379,2,-1,0,unknown,no
32,technician,married,secondary,no,4174,yes,no,unknown,21,may,314,2,-1,0,unknown,no
37,management,married,tertiary,no,2205,no,no,unknown,21,may,85,4,-1,0,unknown,no
31,technician,married,secondary,no,510,yes,no,unknown,21,may,117,3,-1,0,unknown,no
28,services,single,secondary,no,115,yes,no,unknown,21,may,66,13,-1,0,unknown,no
31,services,single,secondary,no,629,yes,no,unknown,21,may,369,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,342,yes,yes,unknown,21,may,88,3,-1,0,unknown,no
37,technician,single,secondary,no,3326,yes,no,unknown,21,may,799,1,-1,0,unknown,yes
34,services,married,secondary,no,286,yes,no,unknown,21,may,703,1,-1,0,unknown,no
34,management,married,tertiary,no,4170,yes,no,unknown,21,may,935,1,-1,0,unknown,no
33,admin.,married,secondary,no,1499,yes,no,unknown,21,may,144,2,-1,0,unknown,no
34,blue-collar,single,primary,no,245,yes,no,unknown,21,may,21,3,-1,0,unknown,no
36,blue-collar,married,primary,no,0,yes,no,unknown,21,may,59,2,-1,0,unknown,no
37,management,married,tertiary,no,0,yes,yes,unknown,21,may,72,5,-1,0,unknown,no
27,technician,married,secondary,no,-147,yes,yes,unknown,21,may,239,4,-1,0,unknown,no
46,blue-collar,married,secondary,no,2173,yes,no,unknown,21,may,98,5,-1,0,unknown,no
37,blue-collar,married,primary,no,1455,yes,no,unknown,21,may,165,2,-1,0,unknown,no
37,management,married,tertiary,no,412,yes,no,unknown,21,may,110,4,-1,0,unknown,no
37,management,married,tertiary,no,1813,yes,no,unknown,21,may,291,4,-1,0,unknown,no
27,services,single,secondary,no,259,yes,no,unknown,23,may,78,10,-1,0,unknown,no
32,blue-collar,married,secondary,yes,98,no,yes,unknown,23,may,174,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,372,yes,no,unknown,23,may,92,1,-1,0,unknown,no
34,management,single,tertiary,no,0,yes,no,unknown,23,may,346,1,-1,0,unknown,no
33,entrepreneur,married,primary,no,165,yes,no,unknown,23,may,218,1,-1,0,unknown,no
31,technician,single,tertiary,no,1710,yes,no,unknown,23,may,385,1,-1,0,unknown,no
32,management,married,tertiary,no,2737,yes,yes,unknown,23,may,38,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,435,yes,yes,unknown,23,may,128,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,25,yes,no,unknown,23,may,3,3,-1,0,unknown,no
35,self-employed,divorced,tertiary,no,1354,yes,no,unknown,23,may,736,2,-1,0,unknown,yes
33,blue-collar,married,primary,no,392,yes,no,unknown,23,may,302,1,-1,0,unknown,no
37,technician,single,secondary,no,6714,yes,no,unknown,23,may,90,1,-1,0,unknown,no
30,technician,married,secondary,no,207,yes,no,unknown,23,may,72,2,-1,0,unknown,no
30,management,single,tertiary,no,3967,yes,no,unknown,23,may,534,1,-1,0,unknown,no
38,services,married,secondary,no,435,yes,no,unknown,23,may,193,2,-1,0,unknown,no
37,admin.,divorced,tertiary,no,4303,yes,no,unknown,23,may,168,1,-1,0,unknown,no
34,admin.,single,secondary,no,5547,yes,no,unknown,23,may,313,1,-1,0,unknown,no
33,technician,divorced,tertiary,no,-386,yes,no,unknown,23,may,530,1,-1,0,unknown,no
33,technician,single,secondary,no,177,yes,no,unknown,23,may,293,1,-1,0,unknown,no
34,admin.,single,secondary,no,1880,yes,no,unknown,23,may,297,1,-1,0,unknown,no
31,entrepreneur,single,secondary,no,159,yes,no,unknown,23,may,533,1,-1,0,unknown,no
31,admin.,single,tertiary,no,0,yes,yes,unknown,23,may,181,1,-1,0,unknown,no
31,entrepreneur,married,tertiary,no,0,yes,no,unknown,23,may,275,2,-1,0,unknown,no
32,blue-collar,married,primary,no,225,yes,no,unknown,23,may,23,1,-1,0,unknown,no
32,technician,single,tertiary,no,390,yes,no,unknown,23,may,85,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,2495,yes,no,unknown,23,may,924,1,-1,0,unknown,yes
35,management,married,secondary,no,339,yes,no,unknown,23,may,317,1,-1,0,unknown,no
33,self-employed,married,tertiary,no,-355,yes,no,unknown,23,may,911,2,-1,0,unknown,no
47,technician,married,secondary,no,-401,yes,no,unknown,23,may,78,1,-1,0,unknown,no
32,blue-collar,married,primary,no,410,yes,no,unknown,23,may,115,2,-1,0,unknown,no
41,management,single,tertiary,no,16,no,no,unknown,23,may,95,1,-1,0,unknown,no
56,retired,married,secondary,no,397,yes,no,unknown,23,may,252,1,-1,0,unknown,no
51,management,divorced,secondary,no,-175,yes,yes,unknown,23,may,270,1,-1,0,unknown,no
42,admin.,single,secondary,no,61,yes,no,unknown,23,may,65,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,208,yes,no,unknown,23,may,249,1,-1,0,unknown,no
24,technician,single,secondary,no,820,yes,no,unknown,23,may,665,1,-1,0,unknown,no
25,blue-collar,married,secondary,no,51,yes,no,unknown,23,may,76,2,-1,0,unknown,no
32,technician,single,tertiary,no,539,yes,yes,unknown,23,may,281,2,-1,0,unknown,no
33,services,divorced,secondary,yes,339,yes,no,unknown,23,may,496,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,2080,yes,no,unknown,23,may,466,2,-1,0,unknown,no
45,management,married,tertiary,no,-319,yes,no,unknown,23,may,254,1,-1,0,unknown,no
38,technician,single,secondary,no,-591,yes,no,unknown,23,may,71,1,-1,0,unknown,no
37,services,divorced,secondary,no,239,yes,no,unknown,23,may,140,2,-1,0,unknown,no
47,services,married,secondary,no,382,yes,no,unknown,23,may,57,4,-1,0,unknown,no
41,technician,single,secondary,no,30,no,no,unknown,23,may,1003,1,-1,0,unknown,no
39,self-employed,divorced,secondary,no,0,yes,no,unknown,23,may,210,2,-1,0,unknown,no
27,admin.,married,secondary,no,-393,yes,yes,unknown,23,may,235,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,-825,yes,no,unknown,23,may,228,2,-1,0,unknown,no
49,blue-collar,married,primary,no,3767,yes,no,unknown,23,may,493,13,-1,0,unknown,no
35,blue-collar,married,secondary,no,430,yes,no,unknown,23,may,147,50,-1,0,unknown,no
45,blue-collar,married,primary,no,0,no,no,unknown,23,may,574,5,-1,0,unknown,no
40,admin.,married,secondary,no,0,yes,no,unknown,23,may,193,2,-1,0,unknown,no
30,management,single,tertiary,no,3625,yes,no,unknown,23,may,469,2,-1,0,unknown,no
39,entrepreneur,divorced,secondary,no,1202,yes,no,unknown,23,may,364,2,-1,0,unknown,no
39,technician,divorced,secondary,no,1222,yes,no,unknown,23,may,451,4,-1,0,unknown,no
32,blue-collar,single,secondary,no,1342,yes,no,unknown,23,may,109,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,128,yes,no,unknown,23,may,114,4,-1,0,unknown,no
30,management,single,tertiary,no,6,yes,no,unknown,23,may,274,2,-1,0,unknown,no
34,blue-collar,single,secondary,yes,-369,yes,no,unknown,23,may,353,2,-1,0,unknown,no
34,blue-collar,married,primary,no,157,yes,no,unknown,23,may,20,17,-1,0,unknown,no
33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,no
46,technician,divorced,secondary,no,772,yes,no,unknown,23,may,488,1,-1,0,unknown,no
37,technician,married,secondary,no,507,yes,yes,unknown,23,may,157,1,-1,0,unknown,no
58,retired,married,primary,no,0,yes,no,unknown,23,may,138,6,-1,0,unknown,no
36,management,single,tertiary,no,876,yes,no,unknown,23,may,241,2,-1,0,unknown,no
48,management,divorced,tertiary,no,851,no,yes,unknown,23,may,937,3,-1,0,unknown,no
35,admin.,single,secondary,no,91,yes,no,unknown,23,may,185,4,-1,0,unknown,no
37,admin.,single,secondary,no,192,yes,no,unknown,23,may,105,2,-1,0,unknown,no
39,self-employed,married,secondary,no,31,yes,no,unknown,23,may,146,4,-1,0,unknown,no
44,admin.,married,secondary,no,0,yes,no,unknown,23,may,82,2,-1,0,unknown,no
51,admin.,married,secondary,no,3,no,yes,unknown,23,may,259,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,2150,yes,no,unknown,23,may,465,4,-1,0,unknown,no
40,technician,married,secondary,no,5517,yes,no,unknown,23,may,146,13,-1,0,unknown,no
32,blue-collar,married,secondary,no,523,yes,no,unknown,23,may,116,5,-1,0,unknown,no
33,management,divorced,tertiary,no,471,no,no,unknown,23,may,215,4,-1,0,unknown,no
