age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,services,divorced,secondary,no,0,yes,no,cellular,11,may,151,2,370,2,failure,no
40,technician,single,secondary,no,3,yes,yes,cellular,11,may,154,1,305,9,failure,no
51,management,single,tertiary,yes,-55,yes,no,cellular,11,may,281,2,266,6,failure,no
41,blue-collar,married,secondary,no,1219,yes,no,cellular,11,may,628,1,-1,0,unknown,no
41,self-employed,married,secondary,no,28,yes,no,cellular,11,may,49,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,1282,yes,no,cellular,11,may,123,2,343,2,other,no
40,management,married,tertiary,no,0,no,no,cellular,11,may,41,1,-1,0,unknown,no
33,housemaid,married,primary,no,451,yes,no,cellular,11,may,327,1,-1,0,unknown,no
48,unemployed,divorced,secondary,no,583,yes,no,cellular,11,may,68,1,-1,0,unknown,no
37,unemployed,single,secondary,no,0,yes,no,cellular,11,may,125,1,-1,0,unknown,no
45,blue-collar,divorced,primary,no,102,yes,no,cellular,11,may,282,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,415,yes,no,cellular,11,may,128,3,-1,0,unknown,no
36,technician,single,secondary,no,1615,yes,no,cellular,11,may,622,1,-1,0,unknown,no
46,technician,married,secondary,no,1740,yes,no,cellular,11,may,333,1,-1,0,unknown,no
39,housemaid,married,primary,no,-106,yes,yes,cellular,11,may,1114,2,-1,0,unknown,no
37,admin.,single,secondary,no,20,yes,no,cellular,11,may,207,1,370,1,failure,no
31,self-employed,married,secondary,no,2153,yes,no,cellular,11,may,239,3,172,1,failure,no
35,services,married,secondary,no,-315,yes,no,cellular,11,may,330,2,368,2,failure,no
38,management,married,tertiary,no,-120,yes,no,cellular,11,may,148,1,367,2,failure,no
41,housemaid,married,secondary,no,81,yes,no,cellular,11,may,193,1,-1,0,unknown,no
46,admin.,married,secondary,no,186,yes,no,cellular,11,may,643,2,-1,0,unknown,no
58,management,single,tertiary,no,2,yes,no,telephone,11,may,168,3,-1,0,unknown,no
36,blue-collar,single,secondary,no,151,yes,no,cellular,11,may,327,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,0,yes,no,cellular,11,may,371,1,305,1,failure,no
43,services,married,secondary,no,216,yes,yes,cellular,11,may,129,1,-1,0,unknown,no
41,services,divorced,secondary,no,727,yes,no,cellular,11,may,246,1,-1,0,unknown,no
30,management,married,tertiary,no,740,yes,yes,cellular,11,may,242,3,341,1,other,no
40,admin.,married,secondary,no,1011,yes,no,cellular,11,may,160,2,-1,0,unknown,no
46,admin.,single,unknown,no,306,yes,no,cellular,11,may,289,5,-1,0,unknown,no
36,blue-collar,married,secondary,no,779,yes,no,cellular,11,may,240,1,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,-523,yes,yes,cellular,11,may,193,1,333,17,other,no
30,admin.,married,secondary,no,692,yes,no,cellular,11,may,290,1,-1,0,unknown,no
36,blue-collar,divorced,primary,yes,0,yes,no,cellular,11,may,97,2,305,1,failure,no
57,technician,married,secondary,no,124,yes,no,telephone,11,may,296,1,287,12,failure,no
34,admin.,married,secondary,no,580,yes,yes,cellular,11,may,228,1,-1,0,unknown,no
34,admin.,married,secondary,no,148,yes,no,cellular,11,may,160,2,-1,0,unknown,no
38,services,married,secondary,no,0,yes,yes,cellular,11,may,125,2,304,2,failure,no
50,entrepreneur,married,secondary,no,533,yes,no,cellular,11,may,171,2,-1,0,unknown,no
50,blue-collar,married,primary,no,1549,yes,no,cellular,11,may,445,2,299,6,other,no
38,blue-collar,married,secondary,no,422,yes,no,cellular,11,may,286,3,-1,0,unknown,no
55,management,married,tertiary,no,42,yes,no,telephone,11,may,386,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,785,yes,no,cellular,11,may,1232,2,-1,0,unknown,yes
41,admin.,married,secondary,no,542,yes,no,telephone,11,may,64,2,347,1,other,no
34,technician,single,secondary,no,174,no,no,telephone,11,may,259,4,-1,0,unknown,no
32,blue-collar,married,secondary,no,222,yes,no,cellular,11,may,298,2,-1,0,unknown,no
47,technician,divorced,tertiary,no,694,yes,no,cellular,11,may,1001,4,-1,0,unknown,no
35,blue-collar,married,primary,no,202,yes,yes,cellular,11,may,72,2,-1,0,unknown,no
55,self-employed,married,primary,no,468,yes,no,cellular,11,may,214,2,-1,0,unknown,no
39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,other,yes
37,blue-collar,married,secondary,no,1165,yes,no,cellular,11,may,304,3,173,7,failure,no
31,technician,single,secondary,no,2377,yes,no,cellular,11,may,350,3,-1,0,unknown,no
52,management,married,tertiary,no,-11,yes,no,cellular,11,may,94,4,-1,0,unknown,no
37,blue-collar,single,secondary,no,133,yes,no,cellular,11,may,1388,2,-1,0,unknown,yes
41,blue-collar,married,secondary,no,2067,yes,no,cellular,11,may,208,4,325,4,failure,no
56,services,divorced,secondary,no,141,yes,no,cellular,11,may,63,2,370,2,failure,no
41,blue-collar,married,secondary,no,1236,yes,no,cellular,11,may,911,3,-1,0,unknown,yes
32,management,single,tertiary,no,473,yes,no,cellular,11,may,72,2,361,1,other,no
38,blue-collar,single,primary,no,0,yes,no,cellular,11,may,284,4,-1,0,unknown,no
56,admin.,divorced,secondary,no,279,yes,no,cellular,11,may,288,2,-1,0,unknown,no
29,management,single,tertiary,no,0,yes,no,cellular,12,may,116,2,-1,0,unknown,no
40,technician,divorced,secondary,no,16,yes,no,telephone,12,may,34,12,347,5,other,no
46,blue-collar,married,primary,no,2313,yes,no,cellular,12,may,788,2,-1,0,unknown,no
54,blue-collar,married,primary,no,0,yes,no,cellular,12,may,77,4,341,2,failure,no
41,retired,single,secondary,no,1734,yes,no,cellular,12,may,151,2,343,4,failure,no
30,management,married,secondary,no,0,yes,no,cellular,12,may,756,3,-1,0,unknown,no
33,retired,married,primary,no,171,yes,no,cellular,12,may,304,3,-1,0,unknown,no
34,management,married,tertiary,no,156,yes,no,cellular,12,may,63,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,541,yes,no,cellular,12,may,341,1,-1,0,unknown,no
34,retired,married,secondary,no,165,no,no,cellular,12,may,99,1,370,1,failure,no
46,admin.,married,secondary,no,1437,yes,no,cellular,12,may,49,1,-1,0,unknown,no
55,technician,single,secondary,no,99,yes,no,cellular,12,may,300,1,370,3,failure,no
60,admin.,single,secondary,no,860,yes,no,cellular,12,may,318,1,-1,0,unknown,no
55,technician,married,secondary,no,-14,yes,no,cellular,12,may,82,4,-1,0,unknown,no
35,services,married,secondary,no,211,yes,no,cellular,12,may,187,1,-1,0,unknown,no
39,services,married,secondary,no,25,yes,yes,cellular,12,may,658,1,351,3,failure,yes
36,admin.,married,secondary,no,419,yes,no,telephone,12,may,291,5,-1,0,unknown,no
59,blue-collar,married,secondary,no,1635,yes,no,telephone,12,may,48,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,-32,yes,no,cellular,12,may,145,1,-1,0,unknown,no
53,admin.,single,secondary,no,545,yes,no,cellular,12,may,305,1,370,1,failure,no
54,retired,divorced,tertiary,no,349,yes,no,cellular,12,may,176,2,175,1,failure,no
52,management,married,tertiary,no,23552,yes,no,cellular,12,may,507,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,43,yes,no,cellular,12,may,137,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,1599,yes,no,cellular,12,may,59,3,-1,0,unknown,no
37,blue-collar,married,primary,no,-106,yes,yes,cellular,12,may,690,1,-1,0,unknown,yes
50,unemployed,married,primary,no,289,yes,no,cellular,12,may,300,5,-1,0,unknown,no
39,blue-collar,married,primary,no,398,yes,no,cellular,12,may,256,1,-1,0,unknown,no
36,management,single,tertiary,no,687,yes,no,cellular,12,may,43,1,347,2,failure,no
33,blue-collar,single,secondary,no,1794,yes,no,cellular,12,may,360,1,173,1,other,no
33,blue-collar,single,secondary,no,38,yes,no,telephone,12,may,139,4,371,1,other,no
41,admin.,married,secondary,no,1535,yes,no,cellular,12,may,261,1,363,1,success,no
24,blue-collar,married,secondary,no,1470,yes,no,cellular,12,may,212,1,-1,0,unknown,no
31,admin.,single,secondary,no,1801,yes,no,cellular,12,may,306,1,-1,0,unknown,no
54,services,divorced,secondary,no,1012,yes,no,cellular,12,may,33,3,175,2,other,no
41,blue-collar,married,secondary,no,10,yes,no,cellular,12,may,179,1,-1,0,unknown,no
43,blue-collar,single,secondary,no,24,no,no,cellular,12,may,68,1,363,1,failure,no
49,management,married,tertiary,no,666,yes,no,cellular,12,may,337,1,309,6,failure,no
41,unemployed,married,secondary,no,277,yes,no,cellular,12,may,152,3,351,2,failure,no
46,blue-collar,married,secondary,no,66,yes,no,cellular,12,may,211,1,364,3,failure,no
49,technician,married,secondary,no,425,yes,no,cellular,12,may,816,1,342,4,failure,no
46,technician,divorced,tertiary,no,147,yes,no,cellular,12,may,189,1,-1,0,unknown,no
42,technician,single,tertiary,no,-411,yes,no,cellular,12,may,78,5,292,3,failure,no
39,services,married,secondary,no,636,yes,no,telephone,12,may,15,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,162,yes,no,cellular,12,may,83,1,368,4,failure,no
32,technician,married,secondary,no,91,yes,no,cellular,12,may,209,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,1634,yes,yes,cellular,12,may,16,5,-1,0,unknown,no
41,blue-collar,single,secondary,no,1564,yes,no,cellular,12,may,493,10,362,1,other,no
33,technician,single,tertiary,no,196,yes,no,cellular,12,may,183,5,-1,0,unknown,no
45,blue-collar,married,secondary,no,266,yes,no,cellular,12,may,277,1,-1,0,unknown,no
36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,-1,0,unknown,yes
45,blue-collar,married,primary,no,353,yes,no,cellular,12,may,204,1,364,1,failure,no
35,technician,married,secondary,no,451,yes,yes,cellular,12,may,247,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,6,yes,no,cellular,12,may,136,2,-1,0,unknown,no
28,admin.,married,secondary,no,-31,yes,no,cellular,12,may,369,1,-1,0,unknown,no
30,technician,divorced,secondary,no,789,yes,no,cellular,12,may,356,1,-1,0,unknown,no
40,services,single,secondary,no,1547,yes,no,cellular,12,may,88,2,173,1,success,no
30,services,single,secondary,no,419,yes,no,cellular,12,may,300,3,-1,0,unknown,no
40,management,married,tertiary,no,226,yes,no,cellular,12,may,262,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,82,yes,no,cellular,12,may,137,2,-1,0,unknown,no
33,admin.,divorced,secondary,no,-417,no,no,cellular,12,may,337,1,347,5,failure,no
42,services,divorced,secondary,no,257,yes,no,cellular,12,may,955,2,-1,0,unknown,yes
47,admin.,married,secondary,no,663,yes,yes,cellular,12,may,409,1,274,6,other,yes
38,services,single,secondary,no,895,yes,no,cellular,12,may,1531,1,-1,0,unknown,yes
46,blue-collar,married,primary,no,804,yes,no,cellular,12,may,1063,2,361,1,success,yes
47,entrepreneur,married,primary,no,668,no,no,cellular,12,may,908,1,-1,0,unknown,no
35,services,married,primary,no,764,no,no,cellular,12,may,706,3,-1,0,unknown,no
59,services,married,primary,no,64,yes,yes,telephone,12,may,370,2,-1,0,unknown,no
60,self-employed,married,secondary,no,18,yes,yes,cellular,12,may,399,4,343,1,other,no
28,blue-collar,married,secondary,no,337,yes,no,cellular,12,may,450,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,129,yes,no,cellular,12,may,183,4,-1,0,unknown,no
49,management,divorced,secondary,no,1598,yes,no,cellular,12,may,76,2,348,1,failure,no
47,blue-collar,married,secondary,no,802,yes,yes,cellular,12,may,289,2,-1,0,unknown,yes
44,management,married,tertiary,no,870,yes,yes,cellular,12,may,118,2,369,1,failure,no
50,admin.,single,secondary,no,5816,yes,no,telephone,12,may,217,1,175,2,failure,no
40,services,married,secondary,no,1836,yes,no,cellular,12,may,750,2,-1,0,unknown,yes
39,management,married,tertiary,no,1425,yes,no,cellular,12,may,775,3,-1,0,unknown,yes
43,technician,married,secondary,no,422,yes,no,cellular,12,may,181,2,300,1,failure,no
44,technician,single,secondary,no,285,yes,no,cellular,12,may,373,3,-1,0,unknown,no
49,blue-collar,married,primary,no,3028,yes,no,cellular,12,may,216,2,259,3,other,no
52,retired,single,secondary,no,316,no,no,cellular,12,may,463,3,-1,0,unknown,no
45,self-employed,divorced,tertiary,no,963,yes,no,cellular,12,may,528,5,-1,0,unknown,yes
36,technician,married,secondary,no,186,yes,no,cellular,12,may,187,3,-1,0,unknown,no
40,admin.,married,primary,no,129,yes,no,cellular,12,may,464,3,-1,0,unknown,no
32,technician,married,secondary,no,465,yes,no,cellular,12,may,210,2,-1,0,unknown,no
31,management,single,tertiary,no,2592,no,no,cellular,12,may,349,2,174,1,failure,no
37,admin.,married,secondary,no,1193,no,no,cellular,12,may,396,2,-1,0,unknown,no
58,entrepreneur,married,primary,no,1153,yes,yes,telephone,12,may,206,6,337,6,failure,no
49,services,married,secondary,no,271,yes,yes,cellular,12,may,541,2,330,2,other,no
60,blue-collar,married,primary,no,193,yes,no,telephone,12,may,89,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,-184,yes,no,telephone,12,may,155,2,-1,0,unknown,no
45,blue-collar,married,unknown,no,23,yes,no,cellular,12,may,134,4,-1,0,unknown,no
43,blue-collar,married,primary,no,483,yes,no,cellular,12,may,225,3,-1,0,unknown,no
39,admin.,married,secondary,no,0,no,no,telephone,12,may,256,4,-1,0,unknown,no
40,blue-collar,married,primary,no,1397,yes,no,telephone,12,may,58,2,334,1,failure,no
38,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,57,5,349,1,other,no
33,management,married,tertiary,no,331,yes,no,cellular,13,may,94,3,-1,0,unknown,no
39,blue-collar,married,primary,no,481,no,no,cellular,13,may,197,3,357,1,other,no
57,retired,married,primary,no,13,yes,no,cellular,13,may,164,2,366,2,failure,no
29,student,single,secondary,no,154,yes,no,cellular,13,may,20,6,358,9,failure,no
48,blue-collar,married,primary,no,3267,yes,no,telephone,13,may,6,5,-1,0,unknown,no
31,admin.,single,tertiary,no,253,yes,no,cellular,13,may,82,5,355,4,failure,no
30,technician,single,secondary,no,1352,yes,no,cellular,13,may,321,4,-1,0,unknown,no
41,admin.,single,secondary,no,334,yes,no,cellular,13,may,14,4,331,22,other,no
22,student,single,secondary,no,241,yes,no,cellular,13,may,200,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,20,yes,yes,cellular,13,may,259,1,370,3,failure,no
55,retired,married,secondary,no,918,yes,no,cellular,13,may,87,3,364,1,failure,no
40,blue-collar,single,secondary,no,82,yes,no,cellular,13,may,135,6,370,5,failure,no
32,management,single,tertiary,no,7444,yes,yes,cellular,13,may,22,1,370,1,failure,no
58,blue-collar,married,secondary,no,602,yes,no,cellular,13,may,201,1,-1,0,unknown,no
30,technician,single,secondary,no,115,no,no,cellular,13,may,152,1,351,1,failure,no
36,technician,married,tertiary,no,421,yes,no,cellular,13,may,793,5,-1,0,unknown,no
32,services,single,secondary,no,481,yes,no,cellular,13,may,150,3,174,4,failure,no
38,technician,single,secondary,no,864,yes,no,cellular,13,may,364,1,348,1,failure,no
35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1073,1,-1,0,unknown,yes
45,blue-collar,married,primary,no,0,yes,no,cellular,13,may,43,3,-1,0,unknown,no
36,technician,single,secondary,no,2151,yes,no,cellular,13,may,134,1,370,1,failure,no
35,blue-collar,single,primary,no,-276,yes,no,cellular,13,may,850,1,-1,0,unknown,yes
51,blue-collar,married,primary,no,40,yes,no,cellular,13,may,79,1,370,1,failure,no
50,management,divorced,tertiary,no,100,yes,yes,cellular,13,may,157,1,299,3,failure,no
23,services,married,secondary,no,14,yes,yes,telephone,13,may,19,8,358,1,failure,no
42,admin.,single,secondary,no,664,yes,no,cellular,13,may,113,1,-1,0,unknown,no
41,blue-collar,single,secondary,no,925,yes,no,telephone,13,may,43,1,-1,0,unknown,no
29,self-employed,single,secondary,no,970,yes,no,cellular,13,may,240,1,-1,0,unknown,no
37,services,single,secondary,no,-111,yes,no,cellular,13,may,147,4,-1,0,unknown,no
30,admin.,divorced,secondary,no,55,yes,no,cellular,13,may,177,4,-1,0,unknown,no
33,management,single,tertiary,no,0,yes,no,cellular,13,may,585,1,-1,0,unknown,yes
39,technician,single,secondary,no,0,yes,no,cellular,13,may,6,7,175,4,other,no
35,blue-collar,married,secondary,no,233,yes,no,cellular,13,may,66,1,176,1,failure,no
37,services,married,secondary,no,655,no,no,cellular,13,may,272,1,342,2,other,no
44,blue-collar,married,secondary,no,669,yes,no,cellular,13,may,15,7,-1,0,unknown,no
33,management,divorced,tertiary,no,219,yes,no,cellular,13,may,93,1,301,1,failure,no
57,admin.,single,secondary,no,1615,yes,no,cellular,13,may,99,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,975,yes,no,cellular,13,may,256,2,351,2,failure,no
34,blue-collar,married,secondary,no,1089,yes,no,cellular,13,may,394,3,-1,0,unknown,yes
28,admin.,divorced,secondary,no,451,yes,no,cellular,13,may,302,1,301,1,success,yes
50,blue-collar,married,primary,no,953,yes,no,cellular,13,may,315,1,364,2,failure,no
35,management,single,tertiary,no,2749,no,no,cellular,13,may,127,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,780,yes,no,cellular,13,may,83,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,2764,yes,no,cellular,13,may,158,1,357,1,failure,no
27,services,single,secondary,no,468,yes,no,cellular,13,may,109,1,-1,0,unknown,no
50,housemaid,married,secondary,no,7317,yes,no,cellular,13,may,172,1,370,1,failure,no
34,technician,single,secondary,no,2131,yes,no,cellular,13,may,53,1,-1,0,unknown,no
40,technician,divorced,secondary,no,-375,yes,no,cellular,13,may,60,5,-1,0,unknown,no
33,management,married,tertiary,no,1064,yes,no,cellular,13,may,562,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,328,yes,no,cellular,13,may,112,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,33,no,yes,cellular,13,may,204,1,331,3,success,no
29,management,single,tertiary,no,0,yes,no,cellular,13,may,155,1,351,1,failure,no
42,blue-collar,single,secondary,no,382,yes,no,cellular,13,may,294,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,577,no,no,cellular,13,may,55,1,364,1,failure,no
43,services,married,secondary,no,3409,yes,no,cellular,13,may,172,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,8,yes,no,cellular,13,may,167,1,-1,0,unknown,no
37,management,married,tertiary,no,1852,no,no,cellular,13,may,117,2,370,1,failure,no
54,blue-collar,single,primary,no,-119,yes,no,cellular,13,may,261,1,-1,0,unknown,no
44,blue-collar,divorced,primary,no,25,yes,no,cellular,13,may,201,1,344,7,failure,no
37,technician,divorced,secondary,no,2610,yes,no,cellular,13,may,53,1,-1,0,unknown,no
40,self-employed,married,primary,no,2077,yes,no,cellular,13,may,363,1,173,24,other,no
52,admin.,married,secondary,no,146,yes,yes,cellular,13,may,108,1,-1,0,unknown,no
55,entrepreneur,married,tertiary,no,323,yes,yes,cellular,13,may,200,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,387,yes,yes,cellular,13,may,413,1,-1,0,unknown,no
25,technician,single,tertiary,no,1954,yes,yes,cellular,13,may,66,1,351,1,failure,no
32,blue-collar,single,primary,no,398,yes,no,cellular,13,may,716,1,-1,0,unknown,yes
28,housemaid,married,secondary,yes,65,yes,yes,cellular,13,may,165,1,300,1,failure,no
27,admin.,single,secondary,no,557,yes,no,cellular,13,may,466,2,-1,0,unknown,no
47,admin.,married,secondary,no,411,yes,no,cellular,13,may,157,1,-1,0,unknown,no
29,admin.,married,secondary,no,69,yes,no,cellular,13,may,77,4,-1,0,unknown,no
52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,365,1,-1,0,unknown,no
36,technician,married,secondary,no,55,yes,no,cellular,13,may,38,2,369,4,failure,no
37,blue-collar,married,secondary,no,3173,yes,no,cellular,13,may,179,1,-1,0,unknown,no
45,blue-collar,divorced,primary,no,-69,yes,no,cellular,13,may,118,2,-1,0,unknown,no
44,blue-collar,divorced,primary,no,70,yes,no,cellular,13,may,176,1,-1,0,unknown,no
34,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,1,-1,0,unknown,yes
42,blue-collar,married,primary,no,969,yes,no,cellular,13,may,721,1,-1,0,unknown,no
59,blue-collar,married,primary,no,-91,yes,no,cellular,13,may,239,1,369,5,failure,no
52,services,married,primary,no,306,yes,no,cellular,13,may,650,5,-1,0,unknown,yes
35,blue-collar,single,secondary,no,546,yes,no,cellular,13,may,161,2,-1,0,unknown,no
30,blue-collar,married,primary,no,236,yes,no,cellular,13,may,44,1,364,1,failure,no
33,blue-collar,single,secondary,no,185,yes,no,cellular,13,may,298,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,328,yes,no,cellular,13,may,484,3,364,1,other,no
57,blue-collar,married,primary,no,649,yes,no,cellular,13,may,169,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,125,yes,no,cellular,13,may,119,2,370,1,failure,no
33,management,divorced,tertiary,no,5550,yes,no,cellular,13,may,124,2,278,4,failure,no
34,management,single,tertiary,no,29,yes,no,cellular,13,may,248,2,-1,0,unknown,no
29,entrepreneur,married,secondary,no,714,yes,yes,cellular,13,may,482,2,-1,0,unknown,yes
36,services,single,secondary,no,328,yes,no,cellular,13,may,194,3,-1,0,unknown,no
39,admin.,married,secondary,no,9618,yes,no,cellular,13,may,94,2,338,1,failure,no
37,management,single,secondary,no,1572,no,no,cellular,13,may,499,3,-1,0,unknown,no
44,technician,single,secondary,no,33,yes,no,cellular,13,may,195,3,351,10,failure,no
37,blue-collar,married,secondary,no,-308,yes,no,cellular,13,may,168,4,310,11,failure,no
42,services,single,tertiary,no,94,yes,no,cellular,13,may,45,4,-1,0,unknown,no
37,services,married,secondary,no,1328,yes,no,telephone,13,may,121,2,341,4,failure,no
42,blue-collar,married,secondary,no,-336,yes,no,cellular,13,may,318,3,303,2,failure,no
53,admin.,married,primary,no,234,yes,no,telephone,13,may,53,7,-1,0,unknown,no
32,blue-collar,married,secondary,no,210,yes,no,cellular,13,may,308,3,364,1,other,no
39,blue-collar,married,primary,no,640,yes,no,cellular,13,may,220,4,370,2,other,no
51,technician,married,secondary,no,-491,yes,yes,cellular,13,may,805,2,-1,0,unknown,no
41,services,divorced,secondary,no,654,yes,no,cellular,13,may,139,2,-1,0,unknown,no
38,blue-collar,married,primary,no,168,yes,yes,telephone,13,may,212,3,-1,0,unknown,no
35,unemployed,single,secondary,no,9,yes,no,cellular,13,may,84,2,364,2,failure,no
45,technician,divorced,secondary,no,809,yes,no,cellular,13,may,155,2,363,4,failure,no
38,blue-collar,divorced,primary,no,0,yes,no,cellular,13,may,531,2,-1,0,unknown,yes
33,blue-collar,married,primary,no,324,yes,no,cellular,13,may,217,2,-1,0,unknown,no
52,management,divorced,secondary,no,-607,yes,no,cellular,13,may,449,6,-1,0,unknown,no
33,blue-collar,married,primary,no,142,yes,no,cellular,13,may,136,5,-1,0,unknown,no
32,blue-collar,married,secondary,no,335,yes,no,cellular,13,may,240,3,370,1,failure,no
32,services,married,tertiary,no,4908,no,yes,cellular,13,may,491,2,-1,0,unknown,no
31,services,single,secondary,no,1510,yes,no,cellular,13,may,72,4,176,1,failure,no
35,technician,married,secondary,no,-255,yes,no,cellular,13,may,196,3,265,2,failure,no
33,technician,single,secondary,no,181,yes,no,cellular,13,may,25,7,-1,0,unknown,no
39,management,single,tertiary,no,30,yes,no,cellular,13,may,201,3,-1,0,unknown,no
42,services,divorced,secondary,no,83,no,no,cellular,13,may,300,5,358,6,failure,no
26,services,single,tertiary,no,130,yes,no,cellular,14,may,24,7,302,1,failure,no
38,management,divorced,tertiary,no,1149,yes,no,cellular,14,may,91,4,-1,0,unknown,no
31,management,married,tertiary,no,22546,yes,no,cellular,14,may,8,6,267,4,failure,no
30,blue-collar,married,secondary,no,2583,yes,no,cellular,14,may,436,3,-1,0,unknown,no
56,blue-collar,married,secondary,no,126,no,no,cellular,14,may,113,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,244,yes,no,cellular,14,may,465,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,1437,yes,no,cellular,14,may,94,1,-1,0,unknown,no
33,management,single,secondary,no,1615,yes,no,cellular,14,may,178,8,174,3,failure,no
35,blue-collar,married,secondary,no,257,yes,no,cellular,14,may,186,1,-1,0,unknown,no
33,services,single,secondary,no,100,yes,no,cellular,14,may,11,8,297,7,other,no
31,blue-collar,single,secondary,no,982,yes,no,cellular,14,may,182,1,-1,0,unknown,no
32,services,single,secondary,no,159,yes,yes,cellular,14,may,46,1,-1,0,unknown,no
34,blue-collar,married,primary,no,-204,yes,no,cellular,14,may,61,6,-1,0,unknown,no
26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,1,-1,0,unknown,yes
31,blue-collar,married,primary,no,554,yes,no,cellular,14,may,317,1,352,5,failure,no
44,blue-collar,married,secondary,no,500,yes,no,cellular,14,may,86,2,304,2,failure,no
49,blue-collar,married,tertiary,no,1769,yes,no,cellular,14,may,283,2,-1,0,unknown,no
33,management,single,tertiary,no,5145,yes,no,cellular,14,may,338,1,175,2,other,no
56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,214,1,349,1,failure,no
40,retired,divorced,primary,no,919,yes,no,cellular,14,may,103,2,-1,0,unknown,no
55,blue-collar,divorced,primary,no,8180,no,no,cellular,14,may,854,2,360,1,failure,yes
39,services,married,secondary,no,20928,no,no,cellular,14,may,1166,1,352,1,other,no
49,blue-collar,single,primary,no,87,yes,no,telephone,14,may,162,2,-1,0,unknown,no
37,technician,married,secondary,no,720,yes,no,cellular,14,may,365,6,36,3,failure,no
43,management,married,primary,no,62,yes,no,cellular,14,may,133,1,300,3,failure,no
37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,no
31,services,married,secondary,no,640,yes,no,cellular,14,may,411,2,-1,0,unknown,no
35,services,single,secondary,no,35,yes,no,cellular,14,may,152,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,373,yes,no,cellular,14,may,10,9,344,1,failure,no
29,blue-collar,single,unknown,no,913,yes,no,telephone,14,may,188,1,352,2,failure,no
38,technician,single,secondary,no,1211,yes,no,cellular,14,may,498,1,358,1,success,no
40,admin.,single,primary,no,846,yes,no,cellular,14,may,204,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,-407,yes,no,cellular,14,may,210,2,352,1,failure,no
55,management,married,primary,no,366,yes,no,cellular,14,may,161,1,364,1,failure,no
39,management,married,tertiary,no,1738,yes,no,cellular,14,may,633,1,358,1,other,yes
46,management,divorced,tertiary,no,233,yes,yes,cellular,14,may,57,4,-1,0,unknown,no
35,blue-collar,married,primary,no,113,yes,no,cellular,14,may,318,3,-1,0,unknown,no
30,technician,married,secondary,no,0,yes,no,cellular,14,may,47,3,-1,0,unknown,no
23,admin.,single,secondary,no,21,yes,yes,cellular,14,may,183,3,-1,0,unknown,no
37,blue-collar,married,unknown,no,969,yes,no,cellular,14,may,343,2,-1,0,unknown,no
42,entrepreneur,married,secondary,no,718,yes,no,cellular,14,may,201,2,365,2,failure,no
30,admin.,single,secondary,no,43,yes,no,cellular,14,may,91,1,370,2,failure,no
40,blue-collar,married,primary,no,3705,yes,no,cellular,14,may,23,1,332,1,failure,no
41,blue-collar,single,secondary,no,1880,no,yes,cellular,14,may,35,1,356,10,other,no
43,technician,single,secondary,no,214,yes,no,cellular,14,may,335,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,1351,yes,no,cellular,14,may,334,2,-1,0,unknown,no
35,management,married,tertiary,no,1212,yes,no,cellular,14,may,235,1,352,1,other,no
40,blue-collar,married,primary,no,637,yes,no,cellular,14,may,200,1,-1,0,unknown,no
